system,case_id,task_id,split,has_defect,trap_id,spec_visible,trap_class,detected,detected_lenient,false_alarm,tests_emitted,sound_counterexamples,unsound_claims,flakes,reported_verdict,llm_calls,input_tokens,output_tokens,usd,wall_ms,error
abl_no_property,http_range_resolve__t20,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,0,0,0,0,0,0,0,NEEDS_HUMAN,10,13377,3566,0.093621,7538,
abl_no_property,http_range_resolve__t40,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,0,0,0,0,0,0,0,NEEDS_HUMAN,10,13377,3594,0.094041,6502,
abl_no_property,http_range_resolve__v0,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,0,0,0,0,0,0,0,NEEDS_HUMAN,11,14680,3052,0.089820,6290,
abl_no_referee,allocate_money__t21,allocate_money,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,8,9608,3215,0.077049,6081,
abl_no_referee,allocate_money__v0,allocate_money,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,9,11337,3244,0.082671,7041,
abl_no_referee,allocate_money__v1,allocate_money,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,9,11337,3293,0.083406,20170,
abl_no_referee,csv_rfc4180__t20,csv_rfc4180,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,13024,3532,0.092052,7692,
abl_no_referee,csv_rfc4180__v0,csv_rfc4180,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,15444,5199,0.124317,7394,
abl_no_referee,csv_rfc4180__v1,csv_rfc4180,test,0,,,,0,0,0,0,0,0,0,NEEDS_HUMAN,11,15444,5199,0.124317,7840,
abl_no_referee,discount_stacking__v11,discount_stacking,test,1,"discount_stacking::(found by authoritative selftest, not by fuzzing)",1,arithmetic/rounding,0,0,0,2,0,2,0,DEFECT,15,19808,5119,0.130155,16981,
abl_no_referee,discount_stacking__v12,discount_stacking,test,1,"discount_stacking::(found by authoritative selftest, not by fuzzing)",1,arithmetic/rounding,0,0,0,1,0,1,0,DEFECT,15,19797,4908,0.129033,20258,
abl_no_referee,full_jitter_backoff__t22,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,1,0,1,0,DEFECT,12,13741,3433,0.090710,11802,
abl_no_referee,full_jitter_backoff__t42,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,2,0,2,0,DEFECT,12,13741,3421,0.090920,28448,
abl_no_referee,full_jitter_backoff__t46,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(2100, 1e-300, 1e+300, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,0,0,0,1,0,1,0,DEFECT,12,13741,3433,0.090710,8600,
abl_no_referee,full_jitter_backoff__v12,full_jitter_backoff,test,1,"full_jitter_backoff::schedule(0, 1e-300, -1.0, <function _make_rand.<locals>.rand >)",0,algorithm-identity/formula-substitution,1,1,0,1,1,0,0,DEFECT,13,16906,4025,0.111093,6684,
abl_no_referee,http_range_resolve__t20,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,0,0,0,1,0,1,0,DEFECT,10,12776,3255,0.087153,4545,
abl_no_referee,http_range_resolve__t40,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,0,0,0,1,0,1,0,DEFECT,10,12776,3256,0.087168,12633,
abl_no_referee,http_range_resolve__v0,http_range_resolve,test,1,"http_range_resolve::resolve_range('bytes= ,0-1', 3)",0,boundary/off-by-one,0,0,0,1,0,1,0,DEFECT,12,16985,2988,0.095775,7928,
agent_plus_oracle,allocate_money__t21,allocate_money,test,0,,,,0,0,0,0,0,0,0,CLEAN,12,25788,3516,0.130104,2,
agent_plus_oracle,allocate_money__v0,allocate_money,test,0,,,,0,0,0,0,0,0,0,CLEAN,8,21068,3196,0.111144,2,
agent_plus_oracle,allocate_money__v1,allocate_money,test,0,,,,0,0,0,0,0,0,0,CLEAN,6,15532,1702,0.072126,0,
agent_plus_oracle,csv_rfc4180__t20,csv_rfc4180,test,0,,,,0,0,0,1,0,0,0,CLEAN,12,24664,6270,0.168042,3154,
agent_plus_oracle,csv_rfc4180__v0,csv_rfc4180,test,0,,,,0,0,0,0,0,0,0,CLEAN,8,23704,2572,0.109692,2,
agent_plus_oracle,csv_rfc4180__v1,csv_rfc4180,test,0,,,,0,0,0,0,0,0,0,CLEAN,6,16920,2540,0.088860,2,
agent_plus_oracle,currency_quantize__t24,currency_quantize,test,0,,,,1,1,1,1,1,0,0,DEFECT,11,23038,3216,0.117354,1907,
agent_plus_oracle,currency_quantize__v11,currency_quantize,test,0,,,,1,1,1,1,1,0,0,DEFECT,13,34117,3781,0.159066,1941,
agent_plus_oracle,currency_quantize__v12,currency_quantize,test,0,,,,0,0,1,1,0,1,0,DEFECT,13,32321,3777,0.153618,1931,
agent_plus_oracle,discount_stacking__t20,discount_stacking,test,0,,,,0,1,1,3,2,1,0,DEFECT,7,15337,3040,0.091611,5734,
agent_plus_oracle,discount_stacking__v0,discount_stacking,test,0,,,,0,0,0,1,0,0,0,CLEAN,12,40580,6312,0.216420,3098,
agent_plus_oracle,discount_stacking__v10,discount_stacking,test,0,,,,1,1,1,1,1,0,0,DEFECT,11,34853,3916,0.163299,1912,
